data_coleta,data_checkin,data_checkout,noites,hospedes,produto_villa_referencia,unidade_villa_referencia,concorrente,canal,link,disponivel,preco_total_visivel_canal,preco_diaria_visivel_canal,taxas_inclusas,minimo_noites,observacoes,preco_diaria_motor_equivalente,status
2026-07-26,2027-01-24,2027-01-31,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-01-24&checkout=2027-01-31&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.819,00","R$ 831,29",SIM,"não informado","Rodada 9D. Âncora: Quarto Duplo.","R$ 665,03",COLETADO_COM_SUCESSO
2026-07-26,2027-01-24,2027-01-31,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-01-24&checkout=2027-01-31&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 9D. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período — indisponível nas 4 rodadas de janeiro/2027.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-26,2027-01-24,2027-01-31,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-01-24&checkout=2027-01-31&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 8.494,00","R$ 1.213,43",SIM,"não informado","Rodada 9D (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 970,74",COLETADO_COM_SUCESSO
2026-07-26,2027-01-24,2027-01-31,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-01-24&checkout=2027-01-31&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 20.300,00","R$ 2.900,00",SIM,"não informado","Rodada 9D (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível nesta rodada.","R$ 2.320,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 10 (Carnaval 2027, pacote mín. 5 diárias). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.531,00 (26% off; original R$ 3.420,00)","R$ 506,20",SIM,"não informado","Rodada 10. Âncora: Apartamento Standard (plano de 2 adultos mais barato). Desconto promocional ativo.","R$ 404,96",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.738,00","R$ 747,60",SIM,"não informado","Rodada 10. Âncora: Suíte Standard.","R$ 598,08",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 10. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.486,00","R$ 1.097,20",SIM,"não informado","Rodada 10. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 877,76",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 10. Âncora aprovada (Quarto Duplo Clássico) não aparecia entre as categorias disponíveis — provável esgotamento. Categorias mais caras (Chalé Master, Quarto Duplo Básico, Suíte) seguiam à venda, não usadas.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.988,00","R$ 997,60",SIM,"não informado","Rodada 10. Âncora: Quarto Duplo.","R$ 798,08",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 10. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.569,00","R$ 1.113,80",SIM,"não informado","Rodada 10 (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 891,04",COLETADO_COM_SUCESSO
2026-07-28,2027-02-05,2027-02-10,5,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-02-05&checkout=2027-02-10&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 14.500,00","R$ 2.900,00",SIM,"não informado","Rodada 10 (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível nesta rodada.","R$ 2.320,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11A (pré-Carnaval). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.470,00","R$ 617,50",SIM,"não informado","Rodada 11A. Âncora: Apartamento Standard. Sem desconto promocional visível nesta rodada.","R$ 494,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.990,00","R$ 747,50",SIM,"não informado","Rodada 11A. Âncora: Suíte Standard.","R$ 598,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11A. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.222,00","R$ 1.055,50",SIM,"não informado","Rodada 11A. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 844,40",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11A. Âncora aprovada (Quarto Duplo Clássico) não aparecia entre as categorias disponíveis — provável esgotamento. Só Chalé Master e Suíte seguiam à venda, não usadas por não serem a âncora aprovada.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.325,00","R$ 831,25",SIM,"não informado","Rodada 11A. Âncora: Quarto Duplo.","R$ 665,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11A. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.725,00","R$ 1.181,25",SIM,"não informado","Rodada 11A (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 945,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-01,2027-02-05,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-02-01&checkout=2027-02-05&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11A (teto de mercado). Âncora aprovada (Suíte Superior) não aparecia entre as categorias disponíveis. Único plano restante era Quarto Quádruplo Comfort de ocupação single (1 pessoa, R$12.800/4 diárias) — não comparável ao perfil de 2 adultos, não usado.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11B (pós-Carnaval imediato). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.953,00 (26% off; original R$ 3.990,00)","R$ 421,86",SIM,"não informado","Rodada 11B. Âncora: Apartamento Standard. Desconto promocional ativo.","R$ 337,49",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.233,00","R$ 747,57",SIM,"não informado","Rodada 11B. Âncora: Suíte Standard.","R$ 598,06",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 6.845,00","R$ 978,00",SIM,"não informado","Rodada 11B. Âncora: Suíte Loft Riviera.","R$ 782,40",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 7.388,00","R$ 1.055,43",SIM,"não informado","Rodada 11B. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 844,34",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11B. Âncora aprovada (Quarto Duplo Clássico) não aparecia entre as categorias disponíveis — provável esgotamento. Só Chalé Master e Suíte seguiam à venda, não usadas.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.444,00","R$ 777,71",SIM,"não informado","Rodada 11B. Âncora: Quarto Duplo.","R$ 622,17",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11B. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.749,00","R$ 821,29",SIM,"não informado","Rodada 11B (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 657,03",COLETADO_COM_SUCESSO
2026-07-28,2027-02-10,2027-02-17,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-02-10&checkout=2027-02-17&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 18.200,00","R$ 2.600,00",SIM,"não informado","Rodada 11B (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível.","R$ 2.080,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11C (segunda metade de fevereiro). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.636,00 (26% off; original R$ 3.563,00)","R$ 376,57",SIM,"não informado","Rodada 11C. Âncora: Apartamento Standard. Desconto promocional ativo.","R$ 301,26",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.233,00","R$ 747,57",SIM,"não informado","Rodada 11C. Âncora: Suíte Standard.","R$ 598,06",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 6.845,00","R$ 978,00",SIM,"não informado","Rodada 11C. Âncora: Suíte Loft Riviera.","R$ 782,40",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 7.388,00","R$ 1.055,43",SIM,"não informado","Rodada 11C. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 844,34",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.823,00 + R$ 120,00 taxas","R$ 420,43",NAO,"não informado","Rodada 11C. Âncora: Quarto Duplo Clássico. Voltou a aparecer disponível (esgotada em 11A/11B). Taxa separada, já somada.","R$ 336,34",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.187,00","R$ 741,00",SIM,"não informado","Rodada 11C. Âncora: Quarto Duplo.","R$ 592,80",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11C. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.749,00","R$ 821,29",SIM,"não informado","Rodada 11C (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 657,03",COLETADO_COM_SUCESSO
2026-07-28,2027-02-17,2027-02-24,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-02-17&checkout=2027-02-24&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 18.200,00","R$ 2.600,00",SIM,"não informado","Rodada 11C (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média.","R$ 2.080,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11D (final de fevereiro). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.710,00","R$ 427,50",SIM,"não informado","Rodada 11D. Âncora: Apartamento Standard. Sem desconto promocional visível — preço nominal mais baixo do conjunto das 4 sub-rodadas.","R$ 342,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.990,00","R$ 747,50",SIM,"não informado","Rodada 11D. Âncora: Suíte Standard.","R$ 598,00",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11D. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.222,00","R$ 1.055,50",SIM,"não informado","Rodada 11D. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 844,40",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.613,00 + R$ 120,00 taxas","R$ 433,25",NAO,"não informado","Rodada 11D. Âncora: Quarto Duplo Clássico. Taxa separada, já somada. Preço nominal mais baixo do conjunto das 4 sub-rodadas para este concorrente.","R$ 346,60",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.964,00","R$ 741,00",SIM,"não informado","Rodada 11D. Âncora: Quarto Duplo.","R$ 592,80",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11D. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.813,00","R$ 703,25",SIM,"não informado","Rodada 11D (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato). Preço nominal bem mais baixo que 11A/11B/11C.","R$ 562,60",COLETADO_COM_SUCESSO
2026-07-28,2027-02-24,2027-02-28,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-02-24&checkout=2027-02-28&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 11D (teto de mercado). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período — primeira vez em toda a série histórica do Radar que o próprio teto de mercado aparece 100% esgotado.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12A (primeira quinzena de março). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.945,00","R$ 420,71",SIM,"não informado","Rodada 12A. Âncora: Apartamento Standard. Sem desconto ativo nesta rodada.","R$ 336,57",COLETADO_COM_SUCESSO
